puuid1,sumLevel1,sumRank1,championName1,champMastery1,role1,teamid1,puuid2,sumLevel2,sumRank2,championName2,champMastery2,role2,teamid2,puuid3,sumLevel3,sumRank3,championName3,champMastery3,role3,teamid3,puuid4,sumLevel4,sumRank4,championName4,champMastery4,role4,teamid4,puuid5,sumLevel5,sumRank5,championName5,champMastery5,role5,teamid5,puuid6,sumLevel6,sumRank6,championName6,champMastery6,role6,teamid6,puuid7,sumLevel7,sumRank7,championName7,champMastery7,role7,teamid7,puuid8,sumLevel8,sumRank8,championName8,champMastery8,role8,teamid8,puuid9,sumLevel9,sumRank9,championName9,champMastery9,role9,teamid9,puuid10,sumLevel10,sumRank10,championName10,champMastery10,role10,teamid10,winningTeam
JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Chogath,0,SOLO,100,XJkjLzALON7Ks_JjmXhUdTuGJwc7kiXdjQTWIf9PX8tyuugz674uu0zxbTIJKiBMvZe3ThvqTeZWFw,57,4.1,Rengar,0,NONE,100,7NIakHhkwnDJO4fcYMk4uYp9yhbBG7R5UzgZJdea85odQYfD-CxqtgmJBfy8Q5oSGPQMatzdMfV4OQ,441,5.1,Katarina,0,SOLO,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Samira,0,CARRY,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Morgana,0,SUPPORT,100,SqgQEc76HmMOA3UkHufFv2SETV4V3S8q0bm10GJc1IWe_mzeNnm0G2rd0J6VSLqSP57y1vadXOV1KQ,32,3.1,Gwen,0,SOLO,200,3GntdqWDZSeQUOGZJSdHhUosSxEV_XroWrP8_nu2korANpgMBibp__w-Twdj_3pzgxDPtzUWDoA1oA,362,7.1,Shaco,0,NONE,200,Wg7O8OW9nEmRV7Nfb3vl1V9sDp5yZ4BhHt34ewBzr1h_wAmw18-YLeAm7_xbg7Jvke1DJtA5dJ2CAg,45,6.4,Caitlyn,0,CARRY,200,0r_adZEMNf4FU41KOZDV69mk57VP2Jp8VMn03o6wsMou7B6Ap5KgzUd2zo7CKRuUoQ3gTVPoxTHfJg,30,0.0,Yone,0,SOLO,200,DZ0tLDB-4tfa6W3kP2w-Z5CDddtXDBz0XzV7DFR1VW7L6V6jHGFDbzP4W5CYJTvV2aaKMIVfQSlWaA,42,5.2,Karma,0,SUPPORT,200,0
JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Kayle,0,SOLO,100,l6Z2924gB5ZzgL-KvJAmkU2UtMpVATHNScBUv90bvgo_zo5RAvsGsx-AlfX75O75k8liXhWaLxNalw,39,4.2,LeeSin,0,NONE,100,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,Lux,0,SUPPORT,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Swain,0,SOLO,100,4yR07oumoYz3p9KlTD4XDjngEZAyvBGxDBzQ-CNHfJsvIRSW1Atx_AnwE4fIcxGyLVbSQP3CJu-_Mw,47,4.2,Draven,0,CARRY,100,gI4tHYnUL3avTGUNFNYQiHbnkfPSCqpeTdztQa4AaUuIuZ3oddrIDQ11VubW1KQEXzMQVB7yPbk1YQ,516,6.3,Khazix,0,NONE,200,ETpOclq3GcYxb-MiLL7OV6YF6PNA242CNXOAiPowDJX6DHqzg_wE4NA95Gl28Tin_wIEqRqkMESm-Q,517,4.1,Riven,0,SOLO,200,000jjChSwVSlQID8q9HYGsP_KAqVUb2HlOlkKR9yd1a0Uc53cccvDtSbUUFYOZAmGtKUo77vA_oAFw,585,8.1,Ekko,0,SOLO,200,XUczjt8OxPvHYIboI5mTC7piSF4VEB5uauTmTnyF-DCQ_BKtEBi6SVHm2p_WAhj7f8-BFiEShQB30A,374,7.1,Samira,0,CARRY,200,OCQB5HyFmJbkwM_QqT5o9lfWu8PgRoORBQhJSNRl9bVFDsahWtrVPIOw1IIl6Wp0v7N6ioMqpACwxg,489,0.0,Zyra,0,SUPPORT,200,1
7lZQxTQXyDHc4HkRAgSegVSxG3C3yCH4cwnXyHd1o4Kbi_lZ4DlM8tqqWhb5CjT-ZVO4_bDKy7ZTTg,119,6.4,Gangplank,0,SOLO,100,lfw84GgoF-7mwRowR500_c-hep8EZfIv6vGufdrC44cPCXw-vajgVMlyAZ48XCUJWcioKeFlt82qyQ,208,4.2,Zed,0,NONE,100,N_ppvFoPT5w7FRsTFUs0HW-OZDHNQ2rtXsg-3liHoGsrZkr6tFZQ-iHBlS95ozwqmOzcoyEAqrqkVQ,490,5.1,Gwen,0,DUO,100,MmkGcekY1Eqy37df8Cpcsu_sH9BIbgDC-Cn3gzXcNsEGt2m-f2RtQwIHsz63JJrDlaWNM2oNk3MZVQ,433,5.2,Samira,0,DUO,100,BhKbkF0wGHqQ1UoKW1Bl68-V4rvBeoAxToThT7-QoSgAwbjk50JT1a8KXLivPO1CisGmyQq_s77fBA,382,5.1,Zyra,0,SUPPORT,100,DZ-Bi8V55N2D5iwdLNxjBy24oZlScythzmE3yWBwPFsZo6MOq_1aKPvrUIMpHwQmJs9nhfMMmWjCAQ,405,0.0,Sion,0,SOLO,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Diana,0,NONE,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,LeeSin,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,KogMaw,0,CARRY,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Nautilus,0,SUPPORT,200,0
0ip_3zhrdM3BY7SG0EwiOqaaER8uysXHMd4sVS2pGZ_fJx3L-dRnJ2Cb7NTq1TS0mE7gd3CJEM85ig,312,6.2,Mordekaiser,0,SOLO,100,aV0EsQIbAROD41WIfWJsd7yp1Y1IpV7a9_K--MirYsAG15RkDfXJJcRFGzRz5oOsEHyKhkdRjRhnFg,430,5.3,Taliyah,0,NONE,100,-Rw8R0Yx6Nzgba8w8IGmQMGdaLV6j9emTIsmAazjKtnCpqas2rlzbXb71z8CnCSEwSDwJDLdAkbrjQ,192,5.4,Qiyana,0,SOLO,100,DzHzmdlUfM5NOC3zmyvftIjF0tb_iZvKU7AtFtw69W_XQ45nk2a4DccDRBgo1qMHvpnleqyfEf78Gw,653,6.4,Ezreal,0,CARRY,100,PGx6Vbt6bzX7eA-ZFDQpC5I7Gax5xHGoN2q0xGhGoC0nimzBsope8a8ZvicW788qNJERNzi4QjVWAg,372,6.3,Lux,0,SUPPORT,100,Wg7Vrhs2SAFfOqMvfIDW0jcFJ8QeVhMoYOoFFwa-NWFZN3cKtBc6adXH0k1BcwqY6YNE_hjH8oZNNQ,224,0.0,Volibear,0,NONE,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,LeeSin,0,NONE,200,-iODEGwxxdoM6r45vVIPWO3hBdlLxW_lrh8wRMN5qo5agMzc6__MUF_GeDhzigHFJY5izRd449_NVg,40,4.4,Zoe,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,KogMaw,0,CARRY,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Nautilus,0,SUPPORT,200,1



HfvhCwggtgktWUn_Qfcw_Lc9FYZBEm-5mr9qaB0sgRMxFqy_dPyx1JdxT33Loz_Pjs4Xp8RS8Kh7Sw,500,3.2,Chogath,0,SOLO,100,FVdJ2yVHGPOGY1qRB8KKFzUlNeg1qMiA_L8WcBUmiVp9Nl0dnh8cAFuwBvE4TaqFgLVqAZVapACkTg,345,4.3,Nocturne,0,NONE,100,8ixa7ha1baQNvC9lXSBZrqgkE9U3TrhyR9xZfrLSqEU3DsLgWHUQE1YCQZ7xzzvxvTBS2tGB8zvapQ,79,4.4,Zoe,0,SOLO,100,I6mLTbHqCPubkeboolnTPokFuRsmzTLeS0oXgSUzGoavoY9OdTeKDgEyBdH8hkea7YEO0Rf9xw6_kg,204,4.2,Kaisa,0,CARRY,100,0AcJIInGibhr51w60i2uJ_r_s7kYXq6LNG0j-QoSLve5IXfBwk7vOUAunVRcgdiEeZXT93NOVgN2OQ,90,4.4,Brand,0,SUPPORT,100,Aa3yo_NFzXKVb-RLLAGZBDgJubkZzENzvFK_hUwZWw-Qbi-IpBjTczAQYdBVf5JEK0XfmWOd-r5TuA,42,4.4,Garen,0,SOLO,200,gjFu1NHNo28Cev3SxjqAZ6hDW9eqeRsbY1tLx_s9MTDfMS1U7l3p-dN7XAP_B5r87mFbAWN8M0B3pQ,55,4.3,Warwick,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,ONWaC0miwjYJuSbCqcpevKwnhgS6v8apUGAuWjgVYIg1Uwv7TtuEsgeZKi90fwUijnhtq8RWusCANg,524,4.4,Jhin,0,CARRY,200,ndwfta-Ex-3sDI8EXL2ZtEnbPUO8amGQlWqNu6qJZ5RamhNAwUhQts_jPkDUEi1u1MNViJg8sq7hvA,306,4.2,Soraka,0,SUPPORT,200,0
_1w46AlF-hzD9oJBN2QqSoW9H9-D1K8eNlZu5KPL_XtONMDmK-wPTcCgH_c-yGqX9bRhnrxn1jafNg,256,3.2,Nasus,0,SOLO,100,HWdYRQ7QR7PSjsYX-QEkxn92tfxmmitm6PcIQaDAXE1lvC_HAL3_vj04ldruCQrbOrzo3tPWnbpO6g,216,4.4,LeeSin,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,DUO,100,LTBZnuTnMc70uvXxQG84EnoxneOEe9dG4mTUw7lIRcRztSEE4eqSHnQROju5zbHH0yE03S9dchCVCA,187,3.1,Sivir,0,DUO,100,aaPsztgRebJDL3prFEZcPBD1IaA1gcOn2dyPWMiCB7naSVIlTRLxR_6uoNgf8r0IrjIILrtcjibFTg,306,4.3,Senna,0,SUPPORT,100,Ab2c17rY7eUKXiThb2l7h4KCuZXm4cATccdxJ_oUU_GgOWR9zbJyw2fGCQwsP1bCAbOc8FlbagIyzw,362,4.4,Gwen,0,SOLO,200,uxGlVX2vCgOia-PdEidyTeTXf9HsX44O1Cqz2MDImNfjYFhV55TkadMB7W9pZvWQ-hYzjtVP_IOsTA,489,4.2,Jax,0,NONE,200,FUaI64w_f5JKhyNmA7WOsOLhf--AkBg5PpKWXDB-4g0Ktf1ILNWv2M8E4lgSLs4Uy7XlglnPKYw3YA,409,4.4,Gangplank,0,SOLO,200,7vaOa6II-ws-7hylZLfL2FTzz2VS-f_wx0KoaRA-g_cbxwlXM7f5D0WIwoRVK_EfS0O8ZsLk7nvFWw,147,4.2,Jhin,0,CARRY,200,hbgLchfaKGM8uvT81oHVx2nm2JKmQTcRYNSmF1KjM2qvn6dbT35yA3zDgbJ0IcM95liCLkhr5-9OTA,342,3.4,Lulu,0,SUPPORT,200,0
bSENyavPM4JZg5tkNekK6RH_2z4tyCx4tWrYsi-Ua4FQXV7UPcYillpy93vnlyZiRnFEdtjXJtx2Cg,293,3.2,Nasus,0,SOLO,100,B5ulf0kf3W66JLIntYvSdbSk-uOrk0HHauqN4_6GDnVHX3abxj0HtkBYwaye2aeKy5GoiyO6hcaz3A,142,3.2,MasterYi,0,NONE,100,3PTlDlRh6aHTNURe5EJjVumYfwZcrMScHUsa7eMnsG3LO-5oHBv6n7f1MLCtUbYX4-eKCxoDSvw5UA,196,4.4,Galio,0,CARRY,100,7HN9oLjUSExdxgCH8IX2g7wDBfLaYv_oTU8QdLtf5_448Y5WxWJMOppOCI7hX5uxaJPrq_AEtUNGJg,210,4.4,Ashe,0,SOLO,100,TDkWWrA7iQBODSKMb-Y6m2n5uVaTF9U4HsxdUjXmPsrBY2jBay4T85gHTSvlgxlEGp4XNBS35fnvzQ,65,3.3,Thresh,0,SUPPORT,100,3VInmnTtIP7ZGdRHxhW9ECV_fC_aVgRHRlUC6_iCBy6bnLMd6Bblv7i58g_1tO6zp7dBf7SYCil_iw,190,2.3,Sett,0,SOLO,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,NONE,200,DwBpNjr-cUES7AKWJ1qiAHFRHgMPOKhfuD7wXdNK4YHxmWd84kxm_h5WKTM-_OAYD58kRWNpWwfd3A,164,3.1,Kassadin,0,SOLO,200,xURlklT4dYNCO0q_eb8JyA9tsQm-7DGfbCsd_Ydzwujk5XNo1a9l1ds-eL0l6gTOgUah2s5_1APoXA,342,4.1,Vayne,0,CARRY,200,RQB_0uXhds4idIzzhaSn0xo_8aVmxyJzcDgJ8rSxqvR9y7SsL2VOuoVIPFlunOYWC4PcNVSCPEkhMg,164,4.3,Rakan,0,SUPPORT,200,1
4BOBpNe6-9jIKYmdxpKZC3psRhqX17UqwhmvUGIubXPVpH10iDeQqY7WHUUY8j6-SlXayMc_oVpYvQ,248,4.4,Kennen,0,SOLO,100,7tST3g4vARZmFBJOeKdmjoEBnX7BcCzb5LEB02LwiJgskjN4RXcwfBsdNg3smXhLNGPIieFrVhrnmw,266,4.3,Khazix,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,34ypo1RMkcvDfXEuNbcX8JK1LEjo6ELwYcWFJY4H1T7_5fHIwb0ZxQqs8AJ5ZS5wMqXXyXiYiPc0fQ,108,3.1,Lucian,0,CARRY,100,MsdbPI1wSmV8ueCLCFg0J7SRzOUdBQr9a4wWJxL_HxWnQSIdHlGC_R_2JEmbIOZO9xDLLf0jX_ID4w,275,4.4,Seraphine,0,SUPPORT,100,qmFhlEDfAyh5JQYmPriaQTiE7R8TTBtitMdCttzi2A3hz413trYBlEuFjrsuOo0X2IUnOg4d1Qa5fw,217,3.3,Teemo,0,NONE,200,-3HjuXjpThy3S3uviYXi76CLvDmDEdWM9Lygxtn1HHTOn5khbklLAIKg9UYwieXLN1wIDz9pvQs2-w,292,3.1,Kayn,0,NONE,200,u0WqeHA-D5mxn_u4WBAw_1McVDZY8t5VPy0wKWUyvoMy_GCeBs6v9Rt8QxMqdHMke-Wx0BBqWNxbBA,436,4.3,Yone,0,SOLO,200,uBj3u2Zq4uAvnRMNxAvsolhnkJ6bmtNvpGP-HO8dC9LqzxicSrBwMVI-9xXNMpRn7AoJ6Tf09vJj5w,218,3.2,Samira,0,CARRY,200,Lgq3chyHIhN4grhvfzqPYMwlY7M-aPJRdBMV-WiP_Z844g3-kWekqY5AIlEF-n5n0kdKIdqdClsomg,141,4.3,Senna,0,SUPPORT,200,1
TY95frml_FlnV26i-VKDBUkQAOPfUloK2IuheVpBr0ZRqKAzeSxuvr30lDo621NjVtf-iahTb5r3eA,140,4.4,Renekton,0,SOLO,100,XHWA_pjyb0nfI9VpIQhYg1YaoIIG0QeOSn464i4jofiCsTFhX-awBEa08pwMVcncB2MXlxczOFbtKA,204,3.4,Zac,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,e6q14NQCzrec2A0MfL7ngFBZ-6zdQT9I3EQ5MwQs_1co-cqoffWRwIT69m2XKCpgFdxbojxZBGw4AA,220,4.3,Lucian,0,CARRY,100,vkphRRxF6VOH5HzVzgTQH8bTvKaLRM-aVVEevmizLLXRRpQTU12sHHZppQo4rS3fvP6fkoJ4BeQIhQ,146,4.4,Soraka,0,SUPPORT,100,wNvT99idP24CsZNFh8nzpfqUyAnkrgL2jBxUjU7oH_IuVzZSDFFZfKvr8wrq0pAPdU5LYJSGEHmxuw,227,4.3,Rengar,0,DUO,200,DcBkezbcyuzct4QqkwIYROy3Bt_4t2Bt5lfHsb7cHuIv8E34Mv9F5kv7wv6u1fXddWi5lN41Ut23aA,86,4.4,Khazix,0,NONE,200,2YjKwRZli1QrTNMM7usPfO8nZjoE1W52qj62ebvsF-1aV_wlVTKu6yLH-sN-om6lPvU7q_V-y83Hhg,43,4.4,Diana,0,DUO,200,48trinyJvOp6FPTVMbVsxMAFuB-GYOGL1Qaf2f2nYIRnn415k40H_gTYKNcETlMiaAlIcIotbeI-ww,528,4.2,Senna,0,CARRY,200,0ZTUYCB6wgBTCzry1jAjA76KJ7KvusYe5NHBw00Lruqy9_NdaWvY4JmiyRoC11kh4tNl8QFlZMQaMA,447,4.4,Swain,0,SUPPORT,200,0
n00Zqt5uIfT3pdDbmZOSt3wOCDerbDub8AbLWGBP4h6yns76tmNt914-lxF8GJ5ACvcl7skDRElEqQ,246,4.3,Gwen,0,SOLO,100,eIE9gojXJx97_gKkQkXwogBa9SzRp35-_OLsqmrNb7uPJimQkw2LAe8ESQsA7K4WBgKhm5DGJOID-Q,197,3.2,MasterYi,0,NONE,100,653riszT-ap-YYEiSuLvs7461TxedYdmmja3QwRyWo8snGXVL2w2VQWx4iejc0cxp0ikQgEjt9dveg,66,4.4,Ezreal,0,SOLO,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Jinx,0,CARRY,100,aIQx6W8iqiY_IQpXq3LxFTnyvcS0CS77GXfJh_9TfjdAUyIGHMlVkVkqGZRd-UQxTnWGqBTlXBoEUA,239,4.3,Soraka,0,SUPPORT,100,qH5qyhn_zLlUS9ShffaD7G3PnLxmAnU1c9DPXcB6qGguO5bS__l1-ljb22Dkt4y4Zp9ITBliugqydA,179,4.4,Volibear,0,SOLO,200,mLE9OeuDMV9w7CWcMbuaLNc9NlP6krUGqTLDivp9BHTDat2Qt_qQGa-XjQ0b40LHwPHd2jxRf7lf1Q,129,4.4,Khazix,0,NONE,200,crFoNlWlg_NYw76-3_N_goJpgh_bhhp6gsMlbkf6ExSNmtWQn0iTwoQ1c3q0TxYc3fCHfzXOr1CkJA,329,3.2,Zed,0,SOLO,200,UJbfS3g6ShcQ7iy_VpGnfbJtRAYjQYw4DxC0fme1EY7tfdqNai1cZ4VY09X9Z75WTHwqVlMa1qg5pA,409,3.3,Vayne,0,CARRY,200,fwTl4YlJ4vnHdqklmqs1GmOurL0YPr_ytjZmpMVHiK4JXuK85YHgpueL1dLP-r8LvI3NA3H0noW_zQ,251,3.1,Lulu,0,SUPPORT,200,1
ZI40r5meVh2pDJjs3BkcOgGWrzAjnzk18zLsBOGUQCU3xKKbTH4kZ4Bz9n8YOXyWFc1BNtr1xDeefA,534,4.4,Renekton,0,SOLO,100,kWOEAi3DdoYCVO5BTAQbwIcRu8Th72QjlAhNrLsFh8C78yDvMhL8q_zsRZBbDCJMFdMjbg0Aad4J9w,117,3.1,Evelynn,0,NONE,100,JeJLrCq6kOE7uMmMwb281jImg1zKJpDGPsMvWzYRGBOOn1cWKTUBnM8YD4-I04ZYM0EV228da4PkNw,527,4.4,Yone,0,SOLO,100,r3iCRuN5HrBdeHaQ-aWUrNNWil3NgjO0yr0pDRaJ4m-6tSXr5XU-coVCn1Jsm09LO092ATJmcQh7PA,54,3.2,Ashe,0,CARRY,100,iA-FLrBj_Impwbs1YUxOugV87Su0TLukjrY4ydpMQhln7b1wg-sRNI1ptBZ6JlaCLzc1vxbHzvLkCw,92,4.4,Nautilus,0,SUPPORT,100,rYzrnNuJFJEUw0wHkbJ0u_A42DMy0WnigkHmqqBFi93NVjLOQRddhK82M6JxVbVHRGf_MYmYxJGZlA,76,4.4,MonkeyKing,0,SOLO,200,X1GSjuCSlXiZ-WP20KjM3Agy3ns7IY0KsAH7bgSu7zqVA3IQrtbvwtyKdOi4Fxj_fHk4pyo3er2zmA,66,4.3,DrMundo,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,Tcq_5ZkGR9BFKHcUzYaYngiSrS2sZCb7KfX0QV5605BRvRuE4kP1CAed3bKzz6JNZ_HLgM1FVpRqXA,323,4.4,MissFortune,0,NONE,200,sUxezlO40PCsBuMSssGtv7vaagkL2jG14d4X8CMyqYQLYnklM9mK3cTiiO3u6zeLxHHJTNRF_fLdAg,141,4.3,Braum,0,SOLO,200,1
YHi3QOXT0XOym_R8oE5lKcnkV_yST6oWL_-vs2HsQ_6GhtBq7PT7EeF4-6kLcF72_MDZUaXg8VdIOQ,162,4.3,Kayle,0,SOLO,100,4-IcEl18obsUASKB28JhillHP02YVFcK4qjhsFtO5PvPSzlAQrzttisbojpzeguXzC8JPbCBXtrSkQ,172,4.4,FiddleSticks,0,NONE,100,tMQLEApHLcdzKCGgGWmhULPF70wJxxnXDsp1wH5PRndfooO_Tt8BihvpYU5z_D9gpHOOZb3OT6H6Qw,399,3.1,Yone,0,SOLO,100,FksvlYuZzJR5q2qYFlM8A1B_2VualHVFdGufwzwYhXVBgidQ4mu9TRrfdgS5Pfusx1oqe02vfG_wBA,134,4.4,Ezreal,0,CARRY,100,wV5xhEG1WusiJGKPgOzcJq1d1FkHG12m7V1Q3QnV1b_3Nl2i6-qjT6MD4TxWeXjoAzKF5FNIj3pZjw,44,4.4,Chogath,0,SUPPORT,100,jELe57-vOqLMkB9HHHe4zuhHFRYeLSl_bDHc7H1gLFmhIwGRqlVoaO4M0sxdrDeXND2bcCB3sfmLMw,210,2.2,Singed,0,SOLO,200,45LuxPoRY_sYzsmFIXEwIZFSAO-bY8yTAmMFUpIdvYtJ6XPIFC5Cw0_sb9Q42ixVFS7o07AQC6Wi7A,311,4.3,Graves,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,k4P80oJlO9wcfFmpHkwhua2DaMxJ9sSOhnYTHQ_9vh_x9uFMRSGp8twe0GfF0z_LuidBxByfu4_ecw,380,4.4,Jhin,0,CARRY,200,S5JLmPbaT9PmJ3np1aBEWofLXIOdZff3IyxVSySdVpfq_-9zp67JLaKkQ2napgns-Xq9DuxQr6ykug,251,3.1,Leona,0,SUPPORT,200,0
jY1Aw-SV42h9rG1U80p6brw18b8c07y-qZ7xNzlT4b9u9Am1gJTWKdBPlv_MrR4KH4YYEdkG1aQXjw,380,4.4,Mordekaiser,0,SOLO,100,dyP0RTQEcC0eI8EqLqfiY1w-wtT1PxxRq8mW_wI5SgDrirX_Bv9R29Q4aHs0qkWAv95VAuw1X96t5g,122,3.4,Vi,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,F-Xbvbp3REKolvzTuAhIlKPN1kDXoblf-jZ5cWDEnx2_xajExSBzuXIEOXhDQre8ACsRhxdUQ3G14g,142,4.3,Samira,0,CARRY,100,U6F-fJhd9gmKUwUO8uCiVng1SE3bUoh4WFa4xCrt2tVSek3lPqGYZeoDP-r2jI5omxsLI0GXdSUr1Q,310,4.4,Senna,0,SUPPORT,100,Jp1BMs7ztFDKrR-W5fGUao0X4JMAafm0q58mA1HR0WCiYTmuSsSwSnx-EQs8AouGwJ6UViSNtZ2YsA,404,4.4,Irelia,0,SOLO,200,t4jXJCT2ZwnbKuzyCIZemGMKSjhRsTayLhugyuQln7dssTaBF9MwbukZQJrNSf6Q5fl_mlo_AwqxnQ,55,4.3,Hecarim,0,NONE,200,RMpXj3kL7GBbWxk4jT9auIinDjpWh7-xs6fOpCb7-NFr_EAHzP3yW-vgATNJAUTDEf-7xgD80DlFZw,46,3.2,Cassiopeia,0,SOLO,200,u93sEJ0JqVIDWMgO3HFrmOhiDzAYsM0lHXU9D2Yd9gXI4shEHIba9827izbDks-sUdeiZcn7L7WcFQ,167,4.4,Jinx,0,CARRY,200,NombAXV3XDCcWWV-xHUlQZvEAkUXNHk30qgQ_sty3Xxxy4dtrZQjWpHYtN1VnKjg0hXvknosdM7tQQ,360,3.4,Nautilus,0,SUPPORT,200,0
K98TyLmKt-HEIsgApdV98JQKVuo1eQI71ecyC5iXL94mGiF2nrCktU8Nif7v7PSh9rDzJODBlb1NRw,257,4.3,Jax,0,SOLO,100,ltd2o9OlYRdVGRhk5eDhsrmVhPGEhyX5E_o2lp6JxEz08mbIAQZXBqndwtoYQNOw_rdJm8vJPFn5hA,167,4.4,Trundle,0,NONE,100,G6B99WmTC3d5XNmSPdGkvRDhqecgLBt88ellkinJwnKieMEfid171B4ih67a-iTJREwsQr2LNUO85w,291,4.4,Sylas,0,SOLO,100,ULGlSXHbazG13H3MCaarduAWeb_-rSTDMe16QeDijv5C2A9bbSaD8Ie2Q0we-uuDNVft-fOF0N5Dvg,153,4.4,MissFortune,0,CARRY,100,K6u7CKvVUTmNIFoUs7AlBzzlkq3W4Y8tbqd-Yl9uZ3JlK_KKmfGCCgreXy8yF-GaoNNySnNJnFpDjA,68,4.4,Senna,0,SUPPORT,100,IV-6JVDeLISUD5PtwyJF_YyfVRpqn0UKEOtZWJc6rE70VAQQ1HyoyBpkpEKCuE0MYtAkfvHaxETq1w,222,4.4,Kayle,0,SOLO,200,oQjLJzY0J0VTuM_8R-c2gp9Ec-HyWbKohIB0uV8uvllguDeKSSmsBWYbt0nQPDg-a7zR5VBVH7zq1A,38,4.4,Shaco,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,l-81mqPJeF2ozLjzuwLwyEKFxkhEN4p9d_qE39SROF8h1kllEkPuDwdK82d2LuZfaZrNWv98LLRBdg,195,4.3,KogMaw,0,CARRY,200,a7TZ-TVfczCO75j-CxC9PEFI5otMRF99NjxokGHFetQmazNagSbXZz4lxLlu64BxQRIqyluZ1b09Wg,44,4.3,Riven,0,SUPPORT,200,0
